"Страница входа, ур. 1","Страница входа, ур. 2","Страница входа, ур. 3","Страница входа, ур. 4","Страница входа","Источник трафика (детально)","Поисковая фраза","Визиты","Посетители","Отказы","Глубина просмотра","Время на сайте","Достижения избранных целей","Доход по избранным целям, RUB","Конверсия посетителей по избранным целям"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/skagen/","https://tempus.ru/catalog/watches/skagen/?etext=&ybaip=1","Яндекс: Директ","Не определено","31","31","0.1935483870967742","4.193548387096774","00:02:28","1","7750.0","0.03225806451612903"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/skagen/","https://tempus.ru/catalog/watches/skagen/mellem/skagen_skw3164/","Не определено","Не определено","31","14","0.4516129032258064","2.096774193548387","00:03:58","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/tissot/","https://tempus.ru/catalog/watches/tissot/","Яндекс","цена наручных часов тиссот","31","31","0.4516129032258064","1.3548387096774193","00:00:18","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/tissot/","https://tempus.ru/catalog/watches/tissot/prs_516/tissot_t149_417_22_051_00/?ybaip=1","Яндекс: Директ","Не определено","31","26","0.41935483870967744","1.6774193548387097","00:02:39","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/vostok/","https://tempus.ru/catalog/watches/vostok/?etext=&ybaip=1","Яндекс: Директ","Не определено","31","30","0.06451612903225806","7.096774193548387","00:05:23","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/yaponiya/","https://tempus.ru/catalog/watches/yaponiya/","Google","Не определено","31","27","0.12903225806451613","7.645161290322581","00:06:16","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/shop/","https://tempus.ru/shop/msk1/","Не определено","https://tempus.ru/shop/msk1/","Яндекс","Не определено","31","25","0.1935483870967742","5.290322580645161","00:05:11","3","42610.0","0.12"
"https://tempus.ru/","Не определено","Не определено","Не определено","https://tempus.ru/","Яндекс","купить часы наручные","30","30","0.33333333333333326","1.9333333333333333","00:01:30","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/japan/","https://tempus.ru/catalog/japan/casio/","https://tempus.ru/catalog/japan/casio/edifice/_casio_efr_547d_1a/","Не определено","Не определено","30","29","0.03333333333333333","3.1","00:01:35","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_ae_1500wh_8b/","Google","Не определено","30","27","0.2333333333333333","2.566666666666667","00:04:24","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_mtp_1374l_1a/","Яндекс: Директ","Не определено","30","22","0.2","1.5666666666666667","00:00:34","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_mtp_b185d_7a/","Google","Не определено","30","16","0.2333333333333333","3.7","00:06:06","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_mtp_v001d_7b/?ybaip=1","Яндекс: Директ","Не определено","30","13","0.2","1.6333333333333333","00:02:38","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_mtp_v005d_7b/","Google","Не определено","30","20","0.4666666666666666","2.1666666666666665","00:02:17","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_mtp_vd03d_2a/","Google","Не определено","30","26","0.33333333333333326","2.3666666666666667","00:03:46","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_mtp_vd300d_1e/","Google","Не определено","30","25","0.16666666666666663","4.933333333333334","00:03:40","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_vintage/casio_abl_100we_1b/","Google","Не определено","30","27","0.1","5.266666666666667","00:06:54","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/edifice/casio_ecb_10d_2a/","Google","Не определено","30","21","0.13333333333333333","3.8666666666666667","00:05:03","1","23350.0","0.047619047619047616"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/","mail.ru","Не определено","30","30","0.1","2.533333333333333","00:02:10","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/","Дзен","Не определено","30","30","0.03333333333333333","2.1666666666666665","00:01:37","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/?PAGEN_143=61&ybaip=1","Яндекс: Директ","Не определено","30","21","0.2","3.7","00:04:18","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_ga_2100_1a/","Не определено","Не определено","30","26","0.6666666666666665","1.3666666666666667","00:00:29","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gba_950_1a/","Яндекс: Директ","Не определено","30","12","0.16666666666666663","1.7","00:00:39","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gbd_200sm_1a5/","Не определено","Не определено","30","25","0.36666666666666664","4.7","00:06:40","4","47990.0","0.12"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gg_1000_1a/?ybaip=1","Яндекс: Директ","Не определено","30","23","0.2","2.033333333333333","00:00:58","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gm_2100g_1a9/?ybaip=1","Яндекс: Директ","Не определено","30","20","0.13333333333333333","3.3","00:05:20","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gw_9500_3e/?ybaip=1","Яндекс: Директ","Не определено","30","24","0.2333333333333333","2.1333333333333333","00:01:17","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gx_56bb_1d/?ybaip=1","Яндекс: Директ","Не определено","30","21","0.2333333333333333","2.3666666666666667","00:01:34","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_mtg_b2000ybd_2a/?ybaip=1","Яндекс: Директ","Не определено","30","22","0.3","1.8","00:01:19","1","92131.0","0.045454545454545456"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/certina/","https://tempus.ru/catalog/watches/certina/certina_ds_powermatic/certina_c035_407_16_037_01/?ybaip=1","Яндекс: Директ","Не определено","30","17","0.26666666666666666","1.4","00:01:37","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/filter/","https://tempus.ru/catalog/watches/filter/brand-is-cluse/apply/?ybaip=1","Яндекс: Директ","Не определено","30","24","0.4","1.5333333333333334","00:00:59","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/hamilton/","https://tempus.ru/catalog/watches/hamilton/khaki_field/hamilton_h69439131/","Яндекс: Директ","Не определено","30","17","0.2333333333333333","3.5","00:05:06","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/luch/","https://tempus.ru/catalog/watches/luch/?etext=&ybaip=1","Яндекс.Директ: Не определено","Не определено","30","28","0.06666666666666667","3.4","00:03:39","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/mekhanicheskie/","https://tempus.ru/catalog/watches/mekhanicheskie/","Яндекс","механические наручные часы цены","30","30","0.3","1.5333333333333334","00:00:47","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/muzhskie/","https://tempus.ru/catalog/watches/muzhskie/","Яндекс","мужские часы фото цены","30","30","0.4666666666666666","1.3333333333333333","00:00:16","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/muzhskie/","https://tempus.ru/catalog/watches/muzhskie/?PAGEN_1=2","Google","Не определено","30","22","0.5","8.7","00:09:43","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/muzhskie/","https://tempus.ru/catalog/watches/muzhskie/yaponiya/","Яндекс","японские часы мужские","30","30","0.33333333333333326","1.4666666666666666","00:00:24","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/orient/","https://tempus.ru/catalog/watches/orient/","Яндекс","наручные часы ориент","30","30","0.3","1.6","00:00:33","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/orient/","https://tempus.ru/catalog/watches/orient/automatic/orient_ra_aa0c05l/?ybaip=1","Яндекс: Директ","Не определено","30","26","0.2333333333333333","1.4","00:00:36","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/orient/","https://tempus.ru/catalog/watches/orient/automatic/orient_ra_ac0r03y/","Google","Не определено","30","15","0.03333333333333333","1.9","00:02:00","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/orient/","https://tempus.ru/catalog/watches/orient/quartz_contemporary/orient_ra_ba0006b/","Яндекс: Директ","Не определено","30","10","0.13333333333333333","2.6666666666666665","00:02:37","1","18683.0","0.1"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/orient/","https://tempus.ru/catalog/watches/orient/sun_moon_classic/","Google","Не определено","30","27","0.2","3.6333333333333333","00:04:57","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/seiko/","https://tempus.ru/catalog/watches/seiko/?ybaip=1","Яндекс.Директ: Не определено","Не определено","30","30","0.4666666666666666","1.9333333333333333","00:00:58","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/seiko/","https://tempus.ru/catalog/watches/seiko/avtomaticheskie/","Дзен","Не определено","30","30","0.03333333333333333","2.6","00:02:14","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/seiko/","https://tempus.ru/catalog/watches/seiko/muzhskie/","mail.ru","Не определено","30","30","0.06666666666666667","2.6","00:02:16","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/seiko/","https://tempus.ru/catalog/watches/seiko/presage/?etext=&ybaip=1","Яндекс: Директ","Не определено","30","29","0.16666666666666663","2.0","00:02:50","0","0.0","0.0"
